target,search_time,first_solution_time,first_solution_iteration,number_of_nodes,max_transforms,max_children,number_of_routes,number_of_solved_routes,top_score,is_solved,number_of_steps,number_of_precursors,number_of_precursors_in_stock,precursors_in_stock,precursors_not_in_stock,precursors_availability,policy_used_counts,profiling,,,,,,,,,
O=C(c1noc2ccccc12)N(C1CCCCC1)C1CCCCC1,15.31490541,0.017507076,1,287,12,12,66,31,0.997628706,TRUE,1,2,2,"C1CCC(NC2CCCCC2)CC1, CCOC(=O)c1noc2ccccc12",,zinc;zinc,{'uspto': 286},"{'expansion_calls': 247, 'reactants_generations': 3299, 'iterations': 100}",,,,,,,,,
COCCNC(=O)c1ccc2c(c1)CN(C(=O)Nc1ccc(NC(=O)CC3CCCC3)cc1)C2,22.72006178,0.123635054,1,581,13,18,111,77,0.994039854,TRUE,2,3,3,"COCCNC(=O)c1ccc2c(c1)CNC2, O=C(Cl)Cl, Nc1ccc(NC(=O)CC2CCCC2)cc1",,zinc;zinc;zinc,{'uspto': 580},"{'expansion_calls': 491, 'reactants_generations': 3345, 'iterations': 100}",,,,,,,,,
O=c1c2ccccc2nc2n1CCC2O,72.04051495,14.48938823,19,1931,13,19,836,12,0.994039854,TRUE,2,2,2,"O=c1c2ccccc2nc2n1CCC2, O=C(OO)c1cccc(Cl)c1",,zinc;zinc,{'uspto': 1930},"{'expansion_calls': 1108, 'reactants_generations': 11578, 'iterations': 100}",,,,,,,,,
CCOCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,54.63119864,4.000585794,7,942,13,21,183,21,0.963447071,TRUE,5,5,5,"CCOC(OCC)OCC, NCc1ccccc1, CCOCCO, CC(C)N, O=[N+]([O-])c1c(F)cc(F)cc1F",,zinc;zinc;zinc;zinc;zinc,{'uspto': 941},"{'expansion_calls': 837, 'reactants_generations': 12712, 'iterations': 100}",,,,,,,,,
O=C(NNc1ccc(F)cc1)c1c(F)cccc1Cl,7.93820262,0.014002085,1,211,5,18,124,58,0.997628706,TRUE,1,2,2,"NNc1ccc(F)cc1, O=C(Cl)c1c(F)cccc1Cl",,zinc;zinc,{'uspto': 210},"{'expansion_calls': 111, 'reactants_generations': 1906, 'iterations': 100}",,,,,,,,,
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc3ccn(C)c3c2)OCc2cnnn2CCCC1=O,65.28510165,0,0,1682,13,23,460,0,0.762371294,FALSE,7,5,4,"Cn1ccc2ccc(C(=O)O)cc21, N#CC(Cl)(Cl)Cl, OCc1ccccc1, CN=C=O",C[C@H](CO[Si](C)(C)C(C)(C)C)N1C[C@H](C)[C@H](CO[Si](C)(C)C(C)(C)C)OCc2cnnn2CCCC1=O,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1681},"{'expansion_calls': 1223, 'reactants_generations': 6597, 'iterations': 100}",,,,,,,,,
CC(C)Nc1nc(-c2ccc3[nH]cnc3c2)cc2ncn(C)c(=O)c12,61.07249284,0,0,1033,13,24,349,0,0.844697071,FALSE,5,8,7,"C[Si](C)(C)CCOCCl, Brc1ccc2[nH]cnc2c1, CC(C)N, CC(C)(O)C(C)(C)O, O=c1[nH]cnc2cc(Cl)nc(Cl)c12, OB(O)B(O)O, CC(C)(O)C(C)(C)O",CI,zinc;zinc;zinc;zinc;Not in stock;zinc;zinc;zinc,{'uspto': 1032},"{'expansion_calls': 773, 'reactants_generations': 13039, 'iterations': 100}",,,,,,,,,
O=C(Nc1ccccn1)C1CSc2c(C3CC3)c(Cc3cccc4ccccc34)cc(=O)n21,65.62395549,0,0,1498,13,16,139,0,0.773447071,FALSE,5,5,4,"Nc1ccccn1, CC(=O)O, OB(O)C1CC1, O=C1CCC(=O)N1Br",COC(=O)C1CSc2cc(Cc3cccc4ccccc34)cc(=O)n21,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1497},"{'expansion_calls': 1359, 'reactants_generations': 6274, 'iterations': 100}",,,,,,,,,
CCCCn1c(SCC(=O)NC2CCS(=O)(=O)C2)nnc1-c1ccc(OC)cc1,63.637321,3.14944005,6,1218,13,11,184,16,0.986552929,TRUE,3,5,5,"O=C1CCS(=O)(=O)C1, NCc1ccccc1, CCOC(=O)CBr, CCCCN=C=S, COc1ccc(C(=O)NN)cc1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1217},"{'expansion_calls': 1114, 'reactants_generations': 12430, 'iterations': 100}",,,,,,,,,
CNC(=O)CN(c1cc(C)ccc1C)S(C)(=O)=O,34.59217334,1.542880774,5,487,10,16,94,7,0.997628706,TRUE,1,2,2,"CNC(=O)CBr, Cc1ccc(C)c(NS(C)(=O)=O)c1",,zinc;zinc,{'uspto': 486},"{'expansion_calls': 478, 'reactants_generations': 7947, 'iterations': 100}",,,,,,,,,
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Sc1ccc(C(F)(F)F)cc1[N+](=O)[O-],16.57108116,0.02200079,1,222,13,24,117,10,0.997628706,TRUE,1,2,2,"O=[N+]([O-])c1cc(C(F)(F)F)ccc1S, O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl",,zinc;zinc,{'uspto': 221},"{'expansion_calls': 165, 'reactants_generations': 4380, 'iterations': 100}",,,,,,,,,
C=CC(C#N)OC(C)=O,45.63882995,11.37668014,36,1594,13,20,1003,7,0.994039854,TRUE,2,3,3,"CC(=O)OC(C)=O, C[Si](C)(C)C#N, C=CC=O",,zinc;zinc;zinc,{'uspto': 1593},"{'expansion_calls': 662, 'reactants_generations': 7867, 'iterations': 100}",,,,,,,,,
N=Cc1c(O)[nH]c(=O)n(-c2cccc(Cl)c2)c1=O,94.41811323,0,0,1532,13,24,336,0,0.792565977,FALSE,8,6,5,"BrCc1ccccc1, COc1ccc(CCl)cc1, OB(O)c1cccc(Cl)c1, O=C(O)CCl, NC(N)=S",CCOC(=O)C(C=N)C(=O)OC,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1531},"{'expansion_calls': 1233, 'reactants_generations': 18202, 'iterations': 100}",,,,,,,,,
CCOC(=O)COc1cc(=O)n(CC)c2ccccc12,4.495260477,0.01500082,1,82,4,14,44,28,0.997628706,TRUE,1,2,2,"CCOC(=O)CBr, CCn1c(=O)cc(O)c2ccccc21",,zinc;zinc,{'uspto': 81},"{'expansion_calls': 54, 'reactants_generations': 1076, 'iterations': 100}",,,,,,,,,
N#Cc1ccc(Cn2cncc2CNc2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1,23.00150418,0.069520235,1,718,13,15,225,57,0.994039854,TRUE,2,3,3,"N#Cc1ccc(Cn2cncc2C=O)cc1, O=C(Cl)c1ccc(Cl)s1, Nc1ccc(N2CCNCC2)cc1",,zinc;zinc;zinc,{'uspto': 717},"{'expansion_calls': 529, 'reactants_generations': 3304, 'iterations': 100}",,,,,,,,,
CC(=O)NC(C)Cc1ccc(C#Cc2ccc(N(C)C)cc2)cc1,32.58778119,0.09435463,1,785,13,38,208,31,0.986552929,TRUE,3,3,3,"C#Cc1ccc(N(C)C)cc1, CC(=O)OC(C)=O, CC(=Cc1ccc(Br)cc1)[N+](=O)[O-]",,zinc;zinc;zinc,{'uspto': 784},"{'expansion_calls': 640, 'reactants_generations': 6155, 'iterations': 100}",,,,,,,,,
CNC(C)C(=O)NC(Cc1cc(C)c(C(F)(F)F)cc1F)C(=O)N1CCCC1C(=O)N[C@@H]1CCc2c(F)cccc21,128.3983567,0,0,1971,13,19,123,0,0.646780404,FALSE,5,3,2,"O=C(Cl)OCc1ccccc1, N[C@@H]1CCc2c(F)cccc21",Cc1cc(CC(C(=O)N2CCCC2C(=O)O)N(C(=O)OC(C)(C)C)C(=O)C(C)N(C)C(=O)OC(C)(C)C)c(F)cc1C(F)(F)F,Not in stock;zinc;zinc,{'uspto': 1970},"{'expansion_calls': 1848, 'reactants_generations': 8530, 'iterations': 100}",,,,,,,,,
Cc1cc(C)c(O[C@@H]2C[C@@H]3CC4(C[C@@H]3C2)OCC(C)(C)CO4)c(C)c1,39.41979885,2.075270653,3,1377,13,15,577,5,0.997628706,TRUE,1,2,2,"Cc1cc(C)c(I)c(C)c1, CC1(C)COC2(C[C@H]3C[C@@H](O)C[C@H]3C2)OC1",,zinc;zinc,{'uspto': 1376},"{'expansion_calls': 803, 'reactants_generations': 5386, 'iterations': 100}",,,,,,,,,
CN1C[C@H](Nc2nc3cc[nH]c3c(=O)n2C)C[C@H](c2ccc(OCc3ccccc3)cc2)C1,104.2107356,0,0,1889,13,19,283,0,0.73901252,FALSE,10,9,7,"O=P(Cl)(Cl)Cl, CN(C)C=O, Cc1cc(=O)n(C)c(=O)[nH]1, BrCc1ccccc1, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, C=CCBr, BrCc1ccccc1","O=[N+]([O-])O, CC(C)(C)OC(=O)N1C[C@@H](O[Si](C)(C)C(C)(C)C)C[C@H](c2ccc(O)cc2)C1",zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1888},"{'expansion_calls': 1606, 'reactants_generations': 7431, 'iterations': 100}",,,,,,,,,
CCC(=O)c1ccc(OCC(O)CN2CCc3ccccc3C2)cc1,22.56350803,0.062466621,1,908,13,21,374,46,0.994039854,TRUE,2,3,3,"c1ccc2c(c1)CCNC2, OC(CCl)CCl, CCC(=O)c1ccc(O)cc1",,zinc;zinc;zinc,{'uspto': 907},"{'expansion_calls': 569, 'reactants_generations': 3954, 'iterations': 100}",,,,,,,,,
CCn1c(=O)c2c(nc(SCC(=O)NC3CCCC3)n2C)n(C)c1=O,60.65221453,0,0,854,13,16,125,0,0.831295553,FALSE,11,8,7,"NC1CCCC1, O=C(Cl)C(=O)Cl, CCOC(=O)CBr, CCOCCl, O=C(O)S, CCn1c(=O)cc(N)n(C)c1=O, O=NOCc1ccccc1",CI,zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 853},"{'expansion_calls': 825, 'reactants_generations': 13779, 'iterations': 100}",,,,,,,,,
COc1cc2c(cc1OC)C(c1ccc(Cl)cc1Cl)CN(Cc1cnc(N)nc1N)C2,45.58282566,0.080575228,1,1034,13,23,203,30,0.975,TRUE,4,3,3,"Nc1ncc(C=O)c(N)n1, NCC(=O)c1ccc(Cl)cc1Cl, COc1ccc(C=O)cc1OC",,zinc;zinc;zinc,{'uspto': 1033},"{'expansion_calls': 862, 'reactants_generations': 5838, 'iterations': 100}",,,,,,,,,
C[Si](C)(C)Oc1nc(Cl)cc2nccn12,34.54554248,2.132115126,8,453,13,13,119,4,0.997628706,TRUE,1,2,2,"C[Si](C)(C)N[Si](C)(C)C, Oc1nc(Cl)cc2nccn12",,zinc;zinc,{'uspto': 452},"{'expansion_calls': 398, 'reactants_generations': 8789, 'iterations': 100}",,,,,,,,,
Fc1ccc(-c2noc(OCC3CO3)c2-c2ccncc2)cc1,49.07561064,3.237101078,5,1640,13,22,589,11,0.986552929,TRUE,3,5,5,"OB(O)c1ccncc1, O=C1CCC(=O)N1Br, Oc1cc(-c2ccc(F)cc2)no1, C=CCBr, O=C(OO)c1cccc(Cl)c1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1639},"{'expansion_calls': 1071, 'reactants_generations': 6124, 'iterations': 100}",,,,,,,,,
Cc1cc(C(=O)/C=C/c2ccc(-c3ccccc3)cc2)c(C)o1,16.00586057,0.018039227,1,733,13,41,313,96,0.997628706,TRUE,1,2,2,"CC(=O)c1cc(C)oc1C, O=Cc1ccc(-c2ccccc2)cc1",,zinc;zinc,{'uspto': 732},"{'expansion_calls': 437, 'reactants_generations': 2265, 'iterations': 100}",,,,,,,,,
CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)C2CC2)O1,52.42763829,0,0,1478,13,26,154,0,0.814291884,FALSE,13,7,6,"O=C(O)C1CC1, CC(N)=O, O=C(O)c1ccc([N+](=O)[O-])cc1, BrCc1ccccc1, O=C(Cl)OCc1ccccc1, CC(C)(C)O",CC(C)(C)[Si](C)(C)O[C@H]1COC[C@H]2O[C@H](CC(=O)O)CC[C@@H]2N(Cc2ccccc2)C1=O,zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1477},"{'expansion_calls': 1325, 'reactants_generations': 3919, 'iterations': 100}",,,,,,,,,
CCN(Cc1ccccc1)C(=O)C1CCC(CNc2c(N3CCOCC3)c(=O)c2=O)CC1,25.81252551,0.264028549,1,708,13,22,115,60,0.994039854,TRUE,2,3,3,"CCNCc1ccccc1, NCC1CCC(C(=O)Cl)CC1, CCOc1c(N2CCOCC2)c(=O)c1=O",,zinc;zinc;zinc,{'uspto': 707},"{'expansion_calls': 630, 'reactants_generations': 4736, 'iterations': 100}",,,,,,,,,
CC(Oc1ccc2ccccc2c1)C(=O)NNC(=O)Nc1ccccc1,65.38521647,1.696858168,3,1156,10,28,310,20,0.994039854,TRUE,2,3,3,"Oc1ccc2ccccc2c1, O=C1CCC(=O)N1Br, CCC(=O)NNC(=O)Nc1ccccc1",,zinc;zinc;zinc,{'uspto': 1155},"{'expansion_calls': 926, 'reactants_generations': 15535, 'iterations': 100}",,,,,,,,,
CCCCn1nc2c(n1)C(=O)c1cnncc1C2=O,58.20682025,0,0,1333,13,15,560,0,0.83125617,FALSE,13,8,7,"CCCCBr, O=P(Cl)(Cl)Cl, CC(C)(C)OC(=O)NN, CC(=O)O, OCc1ccccc1, [N-]=[N+]=C(c1ccccc1)c1ccccc1, CC(=O)O",O=C(OC(c1ccccc1)c1ccccc1)C1=C(CCl)C(=O)c2n[nH]nc2C1=O,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1332},"{'expansion_calls': 817, 'reactants_generations': 10026, 'iterations': 100}",,,,,,,,,
CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,71.79906583,0,0,713,13,15,101,0,0.814620357,FALSE,9,7,6,"CC(=O)O, Clc1ccccc1, O=S(Cl)Cl, CN(C)C(OC(C)(C)C)OC(C)(C)C, CN=C=O, COCc1ccccc1",CCOC(=O)c1nnsc1S(=O)(=O)O,zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 712},"{'expansion_calls': 710, 'reactants_generations': 16943, 'iterations': 100}",,,,,,,,,
COc1ccc(-c2ccc3c(c2)sc2c(N)ncnc23)cc1,56.42209506,34.83407402,61,997,13,30,318,4,0.975,TRUE,4,4,4,"COc1ccc(B(O)O)cc1, O=C1CCC(=O)N1Br, N#Cc1sc2ccccc2c1N, CC(C)(C)OC(N)=O",,zinc;zinc;zinc;zinc,{'uspto': 996},"{'expansion_calls': 755, 'reactants_generations': 11854, 'iterations': 100}",,,,,,,,,
CN(C)c1ccc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc1,36.17049098,0.103543282,2,557,13,17,202,9,0.994039854,TRUE,2,3,3,"O=C(CBr)c1ccccc1, O=C1CSC(=S)N1, CN(C)c1ccc(C=O)cc1",,zinc;zinc;zinc,{'uspto': 556},"{'expansion_calls': 420, 'reactants_generations': 8150, 'iterations': 100}",,,,,,,,,
O=C(NCc1ccccc1)c1cnc(NCCN2CCCCC2)nc1NCCc1ccccc1,17.34326673,0.109635353,1,663,13,25,193,76,0.986552929,TRUE,3,4,4,"NCCN1CCCCC1, NCCc1ccccc1, NCc1ccccc1, O=C(Cl)c1cnc(Cl)nc1Cl",,zinc;zinc;zinc;zinc,{'uspto': 662},"{'expansion_calls': 493, 'reactants_generations': 2626, 'iterations': 100}",,,,,,,,,
CC(C)(NC(=O)c1cc(Cl)ccc1O)c1ccc(F)cc1,4.148504972,0.018031597,1,160,6,21,81,70,0.997628706,TRUE,1,2,2,"O=C(O)c1cc(Cl)ccc1O, CC(C)(N)c1ccc(F)cc1",,zinc;zinc,{'uspto': 159},"{'expansion_calls': 90, 'reactants_generations': 898, 'iterations': 100}",,,,,,,,,
COc1cc(C=CCc2ccc(O)c(O)c2OC)ccc1O,47.55184603,8.401060581,19,1166,13,63,264,6,0.997628706,TRUE,1,2,2,"COc1cc(C=CCO)ccc1O, COc1cccc(O)c1O",,zinc;zinc,{'uspto': 1165},"{'expansion_calls': 975, 'reactants_generations': 8673, 'iterations': 100}",,,,,,,,,
O=C(C[n+]1ccc(C(=O)NCc2ccccc2)cc1)c1ccc2c(c1)OCCO2,64.73672128,4.647067785,6,860,13,15,182,15,0.986552929,TRUE,3,4,4,"Brc1ccc2c(c1)OCCO2, NCc1ccccc1, CNOC, O=C(O)C[n+]1ccc(C(=O)O)cc1",,zinc;zinc;zinc;zinc,{'uspto': 859},"{'expansion_calls': 749, 'reactants_generations': 14612, 'iterations': 100}",,,,,,,,,
COc1ccc(OC)c(C2c3c(C)nn(-c4ccc(C)cc4)c3OC(=N)C2C#N)c1,61.10182953,0,0,1355,13,30,181,0,0.677373187,FALSE,2,3,2,"COS(=O)(=O)OC, Cc1ccc(Br)cc1",COc1ccc(O)c(C2c3c(C)n[nH]c3OC(=N)C2C#N)c1,zinc;Not in stock;zinc,{'uspto': 1354},"{'expansion_calls': 1176, 'reactants_generations': 5522, 'iterations': 100}",,,,,,,,,
CS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,6.753447771,0.014999151,1,179,7,12,70,42,0.997628706,TRUE,1,2,2,"CS(=O)(=O)c1cccc(C(=O)O)c1, Nc1ccc(-c2nc3ccccc3[nH]2)cc1",,zinc;zinc,{'uspto': 178},"{'expansion_calls': 132, 'reactants_generations': 1447, 'iterations': 100}",,,,,,,,,
CC(=O)NC1CCCc2c(-c3ccc(C#N)cc3)cncc21,35.16911435,4.051774263,13,825,13,29,162,12,0.950334643,TRUE,9,5,5,"N#Cc1ccc(B(O)O)cc1, CC(=O)Cl, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, C#CCC(=O)OC, Clc1cncc(Br)c1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 824},"{'expansion_calls': 745, 'reactants_generations': 7081, 'iterations': 100}",,,,,,,,,
CN(C)S(=O)(=O)N(C)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,117.1182017,0,0,1968,13,17,676,0,0.714871294,FALSE,7,4,3,"CNC=O, CC(C)O, CC(=O)O",COC(=O)C[C@@](C)(C[C@H](c1cccc(Cl)c1)[C@H](N[C@H](CN(C)S(=O)(=O)Cl)C1CC1)c1ccc(Cl)cc1)C(=O)O[Si](C)(C)C(C)(C)C,zinc;zinc;Not in stock;zinc,{'uspto': 1967},"{'expansion_calls': 1309, 'reactants_generations': 16726, 'iterations': 100}",,,,,,,,,
COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)OC)c2n1,109.673624,0,0,1769,13,44,254,0,0.882159625,FALSE,12,14,13,"O=C(OO)c1cccc(Cl)c1, Cc1ncc(Br)n1C, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, COc1cc(Br)ccc1N, CC(C)(O)C(C)(C)O, OB(O)B(O)O, CC(C)(O)C(C)(C)O, CC(C)(O)CN, O=P(Cl)(Cl)Cl, CSC(C)=O, O=P(Cl)(Cl)Cl, NC(N)=O, CCOC(=O)c1cc(C)[nH]c(=O)c1[N+](=O)[O-]",CI,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1768},"{'expansion_calls': 1581, 'reactants_generations': 18911, 'iterations': 100}",,,,,,,,,
CC(C)C1NCCc2c1sc1ccccc21,62.65516853,3.506999016,4,1457,13,19,430,6,0.997628706,TRUE,1,2,2,"CC(C)C=O, NCCc1csc2ccccc12",,zinc;zinc,{'uspto': 1456},"{'expansion_calls': 1031, 'reactants_generations': 9651, 'iterations': 100}",,,,,,,,,
CCOC(=O)CCNCCCCOc1ccc(Cc2ccccc2)cc1,11.64619493,0.033002377,1,427,13,42,161,74,0.994039854,TRUE,2,3,3,"CCOC(=O)CCN, BrCCCCBr, Oc1ccc(Cc2ccccc2)cc1",,zinc;zinc;zinc,{'uspto': 426},"{'expansion_calls': 294, 'reactants_generations': 2209, 'iterations': 100}",,,,,,,,,
CC(=O)Nc1nc2c(Oc3ncnc(-c4ccc(C(F)(F)F)cc4)c3C)cccc2s1,18.7000246,0.046568155,1,502,13,17,139,55,0.994039854,TRUE,2,3,3,"COc1cccc2sc(NC(C)=O)nc12, Cc1c(Cl)ncnc1Cl, OB(O)c1ccc(C(F)(F)F)cc1",,zinc;zinc;zinc,{'uspto': 501},"{'expansion_calls': 405, 'reactants_generations': 3883, 'iterations': 100}",,,,,,,,,
NC(=O)c1sc2nc(NC3CC3)nc(-c3cccnc3)c2c1N,35.71459579,0.041508436,1,984,13,19,199,25,0.986552929,TRUE,3,5,5,"NC(=O)CS, O=P(Cl)(Cl)Cl, CCOC(=O)CC#N, O=Cc1cccnc1, N=C(N)NC1CC1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 983},"{'expansion_calls': 819, 'reactants_generations': 5034, 'iterations': 100}",,,,,,,,,
OC1(C(F)(F)F)CCc2c1[nH]c1ccc(Cl)c(Cl)c21,93.40769196,8.143140078,9,1639,13,15,602,16,0.994039854,TRUE,2,3,3,"O=C1CCC(=O)N1Cl, C[Si](C)(C)C(F)(F)F, O=C1CCc2c1[nH]c1ccc(Cl)cc21",,zinc;zinc;zinc,{'uspto': 1638},"{'expansion_calls': 1077, 'reactants_generations': 16414, 'iterations': 100}",,,,,,,,,
N#CC(c1ccccc1)c1cccc(Cl)n1,34.06772614,0.013972998,1,621,13,25,182,47,0.997628706,TRUE,1,2,2,"N#CCc1ccccc1, Clc1cccc(Cl)n1",,zinc;zinc,{'uspto': 620},"{'expansion_calls': 463, 'reactants_generations': 6366, 'iterations': 100}",,,,,,,,,
CC(C)(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)cc1,42.82536149,1.908207893,5,1304,13,24,302,10,0.986552929,TRUE,3,5,5,"CC(C)(C)c1ccc(C(=O)Cl)cc1, C1CNCCN1, O=S(Cl)Cl, N[C@H]1CC[C@H](CCO)CC1, Clc1nccc2occc12",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1303},"{'expansion_calls': 1053, 'reactants_generations': 5323, 'iterations': 100}",,,,,,,,,
Cc1cc(C)c(NC(=O)Cn2c(=O)n(CCCCC(=O)NCc3ccccc3Cl)c(=O)c3ccccc32)c(C)c1,31.74817801,7.519788027,20,699,9,18,188,22,0.986552929,TRUE,3,5,5,"NCc1ccccc1Cl, O=C(Br)CBr, Cc1cc(C)c(N)c(C)c1, CCOC(=O)CCCCBr, O=c1[nH]c(=O)c2ccccc2[nH]1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 698},"{'expansion_calls': 591, 'reactants_generations': 5973, 'iterations': 100}",,,,,,,,,
Cc1ccc(C)c(NC(=O)COC(=O)c2ccc3c(c2)OCO3)c1,13.12706852,0.018996954,1,185,7,14,79,20,0.997628706,TRUE,1,2,2,"Cc1ccc(C)c(NC(=O)CBr)c1, O=C(O)c1ccc2c(c1)OCO2",,zinc;zinc,{'uspto': 184},"{'expansion_calls': 159, 'reactants_generations': 3780, 'iterations': 100}",,,,,,,,,
C[N+]12CCC(CC1)C(=NOCC#CCOc1ccon1)C2,15.95285416,0.278356552,1,260,13,15,116,30,0.994039854,TRUE,2,3,3,"C[N+]12CCC(CC1)C(=NO)C2, OCC#CCCl, Oc1ccon1",,zinc;zinc;zinc,{'uspto': 259},"{'expansion_calls': 176, 'reactants_generations': 4131, 'iterations': 100}",,,,,,,,,
COc1ccc(CNc2ncnc3sccc23)cc1,3.965297937,0.018001556,1,88,10,23,45,38,0.997628706,TRUE,1,2,2,"COc1ccc(CN)cc1, Clc1ncnc2sccc12",,zinc;zinc,{'uspto': 87},"{'expansion_calls': 50, 'reactants_generations': 862, 'iterations': 100}",,,,,,,,,
COc1ccc(NC(=O)CCC2COc3ccccc3O2)c(OC)c1,57.45050502,10.98467088,20,1284,13,22,141,6,0.963447071,TRUE,5,3,3,"COc1ccc(N)c(OC)c1, COC(=O)CCC(=O)CBr, Oc1ccccc1I",,zinc;zinc;zinc,{'uspto': 1283},"{'expansion_calls': 1148, 'reactants_generations': 5736, 'iterations': 100}",,,,,,,,,
CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1cccc(F)c1)S2,74.3552506,0,0,1619,13,17,214,0,0.831373631,FALSE,10,8,7,"CCOS(C)(=O)=O, O=S(Cl)Cl, NCc1ccccc1, COC(=O)c1ccc2c(c1)NC(=O)CS2, O=Cc1cccc(F)c1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CC(=O)O",COC(=O)C1CCC(=O)N1,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1618},"{'expansion_calls': 1409, 'reactants_generations': 5467, 'iterations': 100}",,,,,,,,,
CNc1ccc(C=Cc2c(F)cccc2Cl)cc1,25.19414234,0.034602165,1,1059,13,37,688,39,0.997628706,TRUE,1,2,2,"C=Cc1c(F)cccc1Cl, CNc1ccc(I)cc1",,zinc;zinc,{'uspto': 1058},"{'expansion_calls': 412, 'reactants_generations': 4217, 'iterations': 100}",,,,,,,,,
CC1(F)CCN(C2C[C@@H](Oc3ccc(Cl)cc3)c3c(c4ccccc4n3CC3CCNCC3)C2=O)CC1,74.18754959,0,0,1683,13,26,410,0,0.79403796,FALSE,7,6,5,"CCOC(=O)OCC, COc1ccc(N)cc1, CCN(CC)S(F)(F)F, BrC[C@H]1CO1, CCOC(=O)Cl",CC1(O)CCN(C2C[C@@H](Oc3ccc(Cl)cc3)c3c(c4ccccc4n3CC3CCN(Cc4ccccc4)CC3)C2=O)CC1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1682},"{'expansion_calls': 1273, 'reactants_generations': 6743, 'iterations': 100}",,,,,,,,,
CC(=CC(C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1)[C@@H]1OC(=O)CCCC/C=C/C=C\[C@@H]1C,103.8094149,0,0,3449,13,15,1908,0,0.7375,FALSE,4,4,3,"C=CCCCCC(=O)O, O=S(Cl)Cl, CC(=O)OC(C)=O",C=C/C=C\[C@H](C)[C@@H](O)C(C)=CC(C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1,zinc;zinc;zinc;Not in stock,{'uspto': 3448},"{'expansion_calls': 1542, 'reactants_generations': 10904, 'iterations': 100}",,,,,,,,,
CCOc1ccc(C2NC(=O)N=C(C)C2C(=O)OCC2CCCO2)cc1OC,102.8268785,0,0,1223,13,12,121,0,0.792001309,FALSE,9,6,5,"O=S(Cl)Cl, CC(=O)O, OCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(Cl)OCc1ccccc1",COc1cc(C2C(C(=O)OCC3C=CCO3)C(C)=NC(=O)N2Cc2ccccc2)ccc1O[Si](C)(C)C(C)(C)C,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1222},"{'expansion_calls': 1140, 'reactants_generations': 14897, 'iterations': 100}",,,,,,,,,
