target,search_time,first_solution_time,first_solution_iteration,number_of_nodes,max_transforms,max_children,number_of_routes,number_of_solved_routes,top_score,is_solved,number_of_steps,number_of_precursors,number_of_precursors_in_stock,precursors_in_stock,precursors_not_in_stock,precursors_availability,policy_used_counts,profiling,,,,,,,,,
CC(N=C(NC#N)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1)c1ccccc1,149.1688328,0,0,2374,13,15,855,0,0.714871294,FALSE,7,4,3,"O=S(Cl)Cl, CC(C)(C)OC(=O)NC(N)=S, CC(=O)OC(C)=O",CC(N=C(NCCC(CCO)C1(O[Si](C)(C)C(C)(C)C)c2ccc(Cl)cc2CCc2cccnc21)Oc1ccccc1)c1ccccc1,zinc;zinc;zinc;Not in stock,{'uspto': 2373},"{'expansion_calls': 1521, 'reactants_generations': 23060, 'iterations': 100}",,,,,,,,,
CC(=O)c1ccc(-c2ccccc2)s1,3.874640226,0.015282631,1,165,13,53,86,72,0.997628706,TRUE,1,2,2,"CC(=O)c1ccc(Br)s1, OB(O)c1ccccc1",,zinc;zinc,{'uspto': 164},"{'expansion_calls': 90, 'reactants_generations': 873, 'iterations': 100}",,,,,,,,,
N#Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,13.54196763,0.0806036,1,524,13,33,234,96,0.994039854,TRUE,2,3,3,"NCc1ccccc1, CC1(C)OB(c2ccccc2C#N)OC1(C)C, Clc1ncnc2ccc(Br)cc12",,zinc;zinc;zinc,{'uspto': 523},"{'expansion_calls': 313, 'reactants_generations': 2202, 'iterations': 100}",,,,,,,,,
COc1ccc(C(=O)/C=C/c2ccc(OCCCN3CC(C)OC(C)C3)c(OC)c2)cc1,66.56993604,53.18101549,75,1549,13,30,351,5,0.952371294,TRUE,7,8,8,"O=C1CCC(=O)N1Br, O=C1NC(=O)c2ccccc21, BrCCCBr, COc1ccc(C(C)=O)cc1, COc1cc(C=O)ccc1O, CC(=O)O, C=CCCl, CC(=O)CCl",,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1548},"{'expansion_calls': 1221, 'reactants_generations': 9445, 'iterations': 100}",,,,,,,,,
O=[N+]([O-])c1ccc(C(=S)Nc2ccc(C(F)(F)F)cc2)cc1,30.44297767,1.944553614,4,990,13,20,559,1,0.997628706,TRUE,1,2,2,"NC(=S)c1ccc([N+](=O)[O-])cc1, Fc1ccc(C(F)(F)F)cc1",,zinc;zinc,{'uspto': 989},"{'expansion_calls': 444, 'reactants_generations': 3468, 'iterations': 100}",,,,,,,,,
CCOc1ccc2nc(NC(=O)Cc3cccs3)sc2c1,7.929447412,0.011489391,1,106,10,23,32,6,0.997628706,TRUE,1,2,2,"O=C(O)Cc1cccs1, CCOc1ccc2nc(N)sc2c1",,zinc;zinc,{'uspto': 105},"{'expansion_calls': 93, 'reactants_generations': 2140, 'iterations': 100}",,,,,,,,,
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,44.89793658,0,0,1459,13,37,279,0,0.814620357,FALSE,9,7,6,"O=C(Cl)C(=O)Cl, CC(C)(C)O, CC(=O)OC(C)=O, NCCC(=O)Cl, C=CCO, C1CCOC1",C=C(C)[C@@H]1CC[C@]2(C#N)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1458},"{'expansion_calls': 1180, 'reactants_generations': 3303, 'iterations': 100}",,,,,,,,,
O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1CCC(Cc2ccccc2)CC1,25.98266864,0.018001318,1,530,13,11,108,16,0.997628706,TRUE,1,2,2,"c1ccc(CC2CCNCC2)cc1, O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]",,zinc;zinc,{'uspto': 529},"{'expansion_calls': 476, 'reactants_generations': 5160, 'iterations': 100}",,,,,,,,,
CCN(Cc1ccncc1)Cc1ccc2c(c1)CN(C(=O)c1cccc3c(C)c(C)[nH]c13)CCO2,30.28324795,0.165993452,1,959,13,13,171,63,0.975,TRUE,4,4,4,"O=Cc1ccncc1, Cc1[nH]c2c(C(=O)O)cccc2c1C, O=Cc1ccc2c(c1)CNCCO2, CC(N)=O",,zinc;zinc;zinc;zinc,{'uspto': 958},"{'expansion_calls': 809, 'reactants_generations': 3572, 'iterations': 100}",,,,,,,,,
CCCN(CCC)C(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(Cl)cc3)cc2c1=O,40.81504536,25.96246505,64,1103,13,17,458,1,0.963447071,TRUE,5,6,6,"CNc1ccc(Cl)cc1, O=P(Cl)(Cl)Cl, CCOC(OCC)OCC, Nc1ccc(S(=O)(=O)O)cc1, CCOC(=O)CC(=O)Cl, CCCNCCC",,zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1102},"{'expansion_calls': 734, 'reactants_generations': 8074, 'iterations': 100}",,,,,,,,,
CN(CCOc1ccc(-c2ccc(Cl)cc2)cc1)CCN1CCN(c2ccncc2)C1=O,42.61613417,0.235554934,1,1328,13,49,447,90,0.986552929,TRUE,3,4,4,"COc1ccc(B(O)O)cc1, Clc1ccc(Br)cc1, CN(CCBr)CCBr, O=C1NCCN1c1ccncc1",,zinc;zinc;zinc;zinc,{'uspto': 1327},"{'expansion_calls': 902, 'reactants_generations': 5437, 'iterations': 100}",,,,,,,,,
N#Cc1cccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCOCC2)c1,25.4116497,0.278074026,2,803,13,35,248,47,0.986552929,TRUE,3,4,4,"C1COCCN1, CN(C)C=O, N#Cc1cccc(C(=O)CBr)c1, Nc1ccc(-c2ccccc2)cn1",,zinc;zinc;zinc;zinc,{'uspto': 802},"{'expansion_calls': 597, 'reactants_generations': 4163, 'iterations': 100}",,,,,,,,,
CC(/C=C/C=C\C(O)C=CC1OC(C)C(=O)C(C)C1=O)=C\C=C\C(C)C(O)C(C)CCc1ccccc1,54.88827038,0,0,1807,13,24,669,0,0.765960146,FALSE,6,5,4,"Brc1ccccc1, CC(C)(O)C(C)(C)O, OB(O)B(O)O, CC(C)(O)C(C)(C)O",CC(/C=C/C=C\C(C=CC1OC(C)C(=O)C(C)C1=O)OC(=O)c1ccc(Br)cc1)=C\C=C\C(C)C(O)C(C)CCc1ccccc1,zinc;Not in stock;zinc;zinc;zinc,{'uspto': 1806},"{'expansion_calls': 1138, 'reactants_generations': 4427, 'iterations': 100}",,,,,,,,,
CC1(C)CC(NC(=O)C(=O)Nc2ccc(F)cc2)CC(C)(C)N1,22.94993949,0.014997721,1,482,13,28,154,61,0.997628706,TRUE,1,2,2,"CCOC(=O)C(=O)Nc1ccc(F)cc1, CC1(C)CC(N)CC(C)(C)N1",,zinc;zinc,{'uspto': 481},"{'expansion_calls': 346, 'reactants_generations': 4253, 'iterations': 100}",,,,,,,,,
Cc1ccncc1-c1cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2cc1C,69.02461696,12.78241086,19,1365,13,14,262,2,0.950045553,TRUE,11,8,8,"CN1CCN(C(=O)c2ccc(N)cc2)CC1, O=P(Cl)(Cl)Cl, Cc1ccncc1B(O)O, O=P(Cl)(Cl)Cl, Cc1cc(N)c([N+](=O)[O-])cc1Br, CC(C)(C)OC(=O)NC(N)=S, O=NOCc1ccccc1, COCc1ccccc1",,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1364},"{'expansion_calls': 1177, 'reactants_generations': 12573, 'iterations': 100}",,,,,,,,,
Cc1cc(C)c(SCc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(C)c1,82.27857494,43.12644339,51,3067,13,41,1708,3,0.950123631,TRUE,10,7,7,"O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1, Cc1cc(C)c(Br)c(C)c1, C[Si](C)(C)CCOCCl, CC(O)=S, C[Si](C)(C)CCOCCl, O=C1CCC(=O)N1Br, Cc1nc(S)nc2nc[nH]c12",,zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 3066},"{'expansion_calls': 1367, 'reactants_generations': 9385, 'iterations': 100}",,,,,,,,,
Cn1c2nc3ccc(C#N)cc3c-2cc2ccccc21,103.2917802,0,0,985,13,14,294,0,0.678588196,FALSE,12,7,5,"O=C1c2ccccc2C(=O)N1O, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)O, O=CCCl","CI, Br[Mg]c1ccc2nc3[nH]c4ccccc4cc-3c2c1",zinc;Not in stock;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 984},"{'expansion_calls': 753, 'reactants_generations': 20225, 'iterations': 100}",,,,,,,,,
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1C1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,84.58108759,70.81655502,81,3058,13,104,1815,2,0.95089931,TRUE,8,6,6,"O=Cc1ccc(O)cc1, O=Cc1ccc(O)cc1, C1=COCCC1, Oc1cc(O)cc(O)c1, CCOC(=O)CCC(=O)O, COc1cc(O)cc(O)c1",,zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 3057},"{'expansion_calls': 1244, 'reactants_generations': 5630, 'iterations': 100}",,,,,,,,,
Nc1ncc(-c2cc(Cl)nc(Cl)c2)c(C2CC2)n1,38.67699671,2.312715292,7,667,13,28,229,20,0.994039854,TRUE,2,3,3,"OB(O)c1cc(Cl)nc(Cl)c1, O=C1CCC(=O)N1Br, Nc1nccc(C2CC2)n1",,zinc;zinc;zinc,{'uspto': 666},"{'expansion_calls': 509, 'reactants_generations': 9188, 'iterations': 100}",,,,,,,,,
Cc1ccccc1NC=NO,0.160604477,0,0,1,0,0,1,0,0.04910069,FALSE,0,1,0,,Cc1ccccc1NC=NO,Not in stock,{},"{'expansion_calls': 1, 'reactants_generations': 50, 'iterations': 100}",,,,,,,,,
Cc1ccc(S(=O)(=O)N(C)/N=C/c2ccc(C(=O)O)cc2)cc1,30.62907028,0.067608118,1,330,13,17,111,27,0.997628706,TRUE,1,2,2,"Cc1ccc(S(=O)(=O)N(C)N)cc1, O=Cc1ccc(C(=O)O)cc1",,zinc;zinc,{'uspto': 329},"{'expansion_calls': 259, 'reactants_generations': 7354, 'iterations': 100}",,,,,,,,,
COc1ccc(C(=O)N(Cc2nc(-c3ccc(C)cc3)no2)C(C)C)cc1OC,8.063939571,0.01754117,1,237,13,16,101,72,0.997628706,TRUE,1,2,2,"COc1ccc(C(=O)O)cc1OC, Cc1ccc(-c2noc(CNC(C)C)n2)cc1",,zinc;zinc,{'uspto': 236},"{'expansion_calls': 148, 'reactants_generations': 1677, 'iterations': 100}",,,,,,,,,
Cc1cc(COc2ccc(S(=O)(=O)NCC(C(O)=NO)N3CCNCC3)cc2)c2ccccc2n1,60.52573848,0,0,1715,13,22,352,0,0.863642533,FALSE,13,11,10,"O=S(Cl)Cl, Cc1cc(CCl)c2ccccc2n1, O=S(=O)(O)c1ccc(O)cc1, O=C(Cl)Cl, OCC1c2ccccc2-c2ccccc21, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(Cl)OCc1ccccc1, O=C(Cl)OCc1ccccc1, O=C(Cl)OCc1ccccc1, O=C1NC(=O)c2ccccc21",OCC(C(O)=NO)N1CCN(Cc2ccccc2)CC1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1714},"{'expansion_calls': 1367, 'reactants_generations': 7574, 'iterations': 100}",,,,,,,,,
CCC(C)(C)N=C(CC#N)Nc1cc(Cl)cc(C#N)c1,119.4567184,0,0,1830,13,16,603,0,0.669886262,FALSE,3,3,2,"N#Cc1cc(F)cc(Cl)c1, O=C(OC(=O)C(F)(F)F)C(F)(F)F",CCC(C)(C)N=C(N)CC#N,zinc;zinc;Not in stock,{'uspto': 1829},"{'expansion_calls': 1235, 'reactants_generations': 19561, 'iterations': 100}",,,,,,,,,
O=C(/C=C/c1ccco1)N1CCN(Cc2ccccc2)CC1,1.1828022,0.016999722,1,43,6,11,29,29,0.997628706,TRUE,1,2,2,"c1ccc(CN2CCNCC2)cc1, O=C(Cl)/C=C/c1ccco1",,zinc;zinc,{'uspto': 42},"{'expansion_calls': 14, 'reactants_generations': 220, 'iterations': 100}",,,,,,,,,
CC1(C)CC[C@@]23CC[C@]4(C)[C@@](OC2=O)([C@@H]3C1)[C@@H](O)C[C@@H]1[C@@]2(C)CC[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C(C)(C)[C@@H]2CC[C@]14C,84.64733911,0,0,2970,13,65,1756,0,0.765960146,FALSE,6,5,4,"CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O",CC1(C)CC[C@@]23CC[C@]4(C)[C@@](OC2=O)([C@@H]3C1)[C@@H](O)C[C@@H]1[C@@]2(C)CC[C@H](O[C@H]3O[C@H](CO)C(=O)[C@H](O)[C@@H]3O)C(C)(C)[C@@H]2CC[C@]14C,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2969},"{'expansion_calls': 1220, 'reactants_generations': 6650, 'iterations': 100}",,,,,,,,,
O=C(Cn1ncc2c3ccccc3n(Cc3ccccc3)c2c1=O)NCCCN1CCCCC1,16.64451718,0.061999559,1,629,12,29,173,72,0.994039854,TRUE,2,3,3,"O=C(CCl)NCCCN1CCCCC1, BrCc1ccccc1, O=c1[nH]ncc2c1[nH]c1ccccc12",,zinc;zinc;zinc,{'uspto': 628},"{'expansion_calls': 484, 'reactants_generations': 2376, 'iterations': 100}",,,,,,,,,
CC(Oc1ccc(Br)cc1Br)C(=O)Nc1cccnc1Cl,35.27474189,24.11800885,66,566,10,15,124,3,0.963447071,TRUE,5,4,4,"O=C1CCC(=O)N1Br, Fc1ccc(Br)cc1, Nc1cccnc1Cl, CCOC(=O)C(C)=O",,zinc;zinc;zinc;zinc,{'uspto': 565},"{'expansion_calls': 539, 'reactants_generations': 9156, 'iterations': 100}",,,,,,,,,
CC1(C)OC(=O)C(Oc2ccc3ccccc3n2)=C1c1ccc(S(C)(=O)=O)cc1,77.67031598,0,0,937,13,34,281,0,0.805113738,FALSE,5,6,5,"O=C(OO)c1cccc(Cl)c1, O=C(OO)c1cccc(Cl)c1, CSc1ccc(C(=O)C(C)C)cc1, CCOC(=O)CBr, Oc1ccc2ccccc2n1",O,zinc;zinc;zinc;Not in stock;zinc;zinc,{'uspto': 936},"{'expansion_calls': 744, 'reactants_generations': 17912, 'iterations': 100}",,,,,,,,,
COc1ccccc1C1c2c(C(F)(F)F)n[nH]c2C(=O)N1c1ccc(-c2ccon2)cc1,80.36833572,27.36243916,34,2723,13,15,1379,2,0.986552929,TRUE,3,4,4,"CCOC(=O)C(=O)CC(=O)C(F)(F)F, COc1ccccc1C=O, Nc1ccc(-c2ccon2)cc1, O=N[N+](=O)[O-]",,zinc;zinc;zinc;zinc,{'uspto': 2722},"{'expansion_calls': 1349, 'reactants_generations': 8678, 'iterations': 100}",,,,,,,,,
CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sc(F)cc34)CC2)ccn1,80.24125981,0,0,3812,13,35,2370,0,0.831584643,FALSE,9,8,7,"O=S(Cl)Cl, BrCCCCBr, O=C1NC(=O)c2ccccc21, O=S(Cl)Cl, O=[N+]([O-])c1ccccc1S(=O)(=O)O, COc1ccnc(C(=O)O)c1, CN=C=O",CC(=O)OCCN(CCCl)c1cccc2sc(F)cc12,zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 3811},"{'expansion_calls': 1442, 'reactants_generations': 9208, 'iterations': 100}",,,,,,,,,
Cc1cc(O)c(Cl)c2c(=O)oc3c(Cl)c(O)ccc3c12,58.61296391,0,0,1491,13,46,303,0,0.791790298,FALSE,10,6,5,"BrCc1ccccc1, O=C1CCC(=O)N1Cl, CC(=O)OC(C)=O, CC(=O)OC(C)=O, O=C1CCC(=O)N1Cl",COc1ccc2c(c1)oc(=O)c1cc(OC)cc(C)c12,zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1490},"{'expansion_calls': 1193, 'reactants_generations': 8371, 'iterations': 100}",,,,,,,,,
C=C/C(C)=C\CC/C(C)=C/c1cc(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)co1,91.38124442,0,0,3365,13,23,2115,0,0.805113738,FALSE,5,6,5,"CCOC(=O)Cl, CN1CCNCC1, OC(c1ccccc1)c1ccccc1, O=S(Cl)Cl, O=S(Cl)Cl",C=C/C(C)=C\CC/C(C)=C/c1cc(C(=O)O)co1,zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 3364},"{'expansion_calls': 1284, 'reactants_generations': 10428, 'iterations': 100}",,,,,,,,,
NC(=O)c1ccccc1NC(=O)CCn1c(=S)oc2ccccc21,20.32797122,0.232214928,2,242,11,11,98,25,0.997628706,TRUE,1,2,2,"O=C(O)CCn1c(=S)oc2ccccc21, NC(=O)c1ccccc1N",,zinc;zinc,{'uspto': 241},"{'expansion_calls': 209, 'reactants_generations': 5558, 'iterations': 100}",,,,,,,,,
Cc1ccc(-n2ncc(Cl)c2C(=O)NCc2ccccc2)cc1,13.39448881,0.047998905,1,427,11,25,102,78,0.994039854,TRUE,2,3,3,"Cc1ccc(B(O)O)cc1, NCc1ccccc1, O=C(O)c1[nH]ncc1Cl",,zinc;zinc;zinc,{'uspto': 426},"{'expansion_calls': 347, 'reactants_generations': 2270, 'iterations': 100}",,,,,,,,,
CC(C(=O)Nc1ccc(OC(F)(F)F)cc1)N1Cc2ccccc2C1=O,48.62606287,8.879804611,18,1112,13,12,168,11,0.994039854,TRUE,2,2,2,"O=C1NCc2ccccc21, CCC(=O)Nc1ccc(OC(F)(F)F)cc1",,zinc;zinc,{'uspto': 1111},"{'expansion_calls': 975, 'reactants_generations': 8595, 'iterations': 100}",,,,,,,,,
CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncc(-c3ccccn3)cn2)o1,89.41053319,0,0,4571,13,21,3043,0,0.827732785,FALSE,5,7,6,"Ic1ccccn1, CC(C)(O)C(C)(C)O, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, Clc1ncc(Br)cn1, OB(O)B(O)O, CC(C)(O)C(C)(C)O",CCc1ccc(C2NCc3c2[nH]c2ccccc2c3=O)o1,zinc;zinc;zinc;Not in stock;zinc;zinc;zinc,{'uspto': 4570},"{'expansion_calls': 1529, 'reactants_generations': 8516, 'iterations': 100}",,,,,,,,,
CC(C)(C)CNC(=O)c1ccc(CN(C2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,55.68793344,0,0,1556,13,13,329,0,0.831266768,FALSE,12,8,7,"O=S(Cl)Cl, O=S(=O)(O)c1ccc(Cl)cc1, CC(C)(C)CN, COC(=O)c1ccc(C=O)cc1, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, C=CCNCc1ccc(OC)cc1OC",C=CCC(NC(=O)O)C(=O)O,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1555},"{'expansion_calls': 1228, 'reactants_generations': 6757, 'iterations': 100}",,,,,,,,,
Cc1nn(Cc2ccc(NC(=O)c3cc4ccccc4n3Cc3ccccc3)cc2F)c(C)c1CC(=O)O,32.30279732,4.802595854,11,701,13,24,137,39,0.986552929,TRUE,3,4,4,"CCOC(=O)c1cc2ccccc2[nH]1, BrCc1ccccc1, O=[N+]([O-])c1ccc(CBr)c(F)c1, Cc1n[nH]c(C)c1CC(=O)O",,zinc;zinc;zinc;zinc,{'uspto': 700},"{'expansion_calls': 621, 'reactants_generations': 6241, 'iterations': 100}",,,,,,,,,
CCN(CC)Cc1ccc(C(=O)N2CCCC2c2cnn(C)c2)o1,44.14517212,0,0,1381,13,19,165,0,0.785,FALSE,4,5,4,"CCN(CC)Cc1ccc(C(=O)O)o1, O=S(Cl)Cl, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, CC(C)(C)O",Cn1cc(C(=O)CCCC(=O)O)cn1,zinc;zinc;Not in stock;zinc;zinc,{'uspto': 1380},"{'expansion_calls': 1216, 'reactants_generations': 2757, 'iterations': 100}",,,,,,,,,
Cc1c(C)c2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O,12.70931482,0.015001297,1,228,7,17,84,26,0.997628706,TRUE,1,2,2,"OCc1cc(F)cc(F)c1, Cc1c(C)c2ccc(O)cc2oc1=O",,zinc;zinc,{'uspto': 227},"{'expansion_calls': 194, 'reactants_generations': 3340, 'iterations': 100}",,,,,,,,,
O=C(NCCCC[C@H]1CN=C(c2c(O)cccc2F)N1)c1c(O)cccc1F,53.81375432,0,0,1300,13,19,116,0,0.797626813,FALSE,6,6,5,"O=C(O)c1c(O)cccc1F, Oc1ccccc1, O=C1OC(=O)c2ccccc21, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, CC(C)(C)O",COc1cccc(F)c1C1=NC[C@H](CCCCC(=O)O)N1,zinc;zinc;zinc;Not in stock;zinc;zinc,{'uspto': 1299},"{'expansion_calls': 1184, 'reactants_generations': 7683, 'iterations': 100}",,,,,,,,,
COc1nn2cc(-c3cc4cccc(OC)c4o3)nc2s1,33.26076221,2.185741901,7,348,9,22,102,28,0.994039854,TRUE,2,2,2,"COc1nnc(N)s1, COc1cccc2cc(C(C)=O)oc12",,zinc;zinc,{'uspto': 347},"{'expansion_calls': 318, 'reactants_generations': 9722, 'iterations': 100}",,,,,,,,,
O=C(O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NC[PH](=O)(=O)O,91.90448713,0,0,2075,13,62,655,0,0.797626813,FALSE,6,6,5,"NCCC(=O)O, Brc1ccccc1, CC(C)(O)C(C)(C)O, OB(O)B(O)O, CC(C)(O)C(C)(C)O",CCOC(=O)C(Cc1ccc(Br)cc1)NC[PH](=O)(=O)O,zinc;zinc;Not in stock;zinc;zinc;zinc,{'uspto': 2074},"{'expansion_calls': 1421, 'reactants_generations': 15283, 'iterations': 100}",,,,,,,,,
CON=C(C)c1ccc2c(c1)c1c3c(c4c(c1n2C)CCc1nn(C)cc1-4)C(=O)NC3,96.12808132,0,0,1349,13,11,266,0,0.73901252,FALSE,10,9,7,"COS(=O)(=O)OC, CC(=O)c1ccc(NN)cc1, O=C1c2ccccc2C(=O)N1O, O=C(Cl)C(=O)Cl, CC(C)(C)OC(=O)NN, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CC(=O)O","CI, COC(=O)C1C(=O)CCC2=C1C1=C(CC2=O)CN(Cc2ccccc2)C1=O",Not in stock;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1348},"{'expansion_calls': 1090, 'reactants_generations': 12422, 'iterations': 100}",,,,,,,,,
CC/N=c1\nc(-c2ccccc2)n(CC)s1,81.82366514,0,0,1638,13,16,656,0,0.844461212,FALSE,12,9,8,"O=C(O)C(F)(F)F, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1, CC(C)(C)O, COC(=O)c1ccc(B(O)O)cc1, O=C1CCC(=O)N1Br, CC(=O)OC(C)=O, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C1CCC(=O)N1Cl",CC/N=c1\ncn(C(=O)O)s1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1637},"{'expansion_calls': 1016, 'reactants_generations': 16747, 'iterations': 100}",,,,,,,,,
CCS(=O)(=O)C(C(=O)N1CCCCC1)c1ccccc1,79.74190211,0,0,1880,13,31,564,0,0.844450614,FALSE,13,9,8,"CC(C)(C)OC(=O)N1CCCCC1, O=C(Cl)C(=O)Cl, CCCBr, O=C(OO)c1cccc(Cl)c1, CC(=O)O, COCc1ccccc1, CCCCl, O=S(Cl)Cl",O=C(O)C(S)c1ccccc1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1879},"{'expansion_calls': 1321, 'reactants_generations': 15008, 'iterations': 100}",,,,,,,,,
Nc1nc(=O)cc(NCc2ccccc2)[nH]1,19.04729176,0.020781279,1,423,13,25,107,45,0.997628706,TRUE,1,2,2,"Nc1nc(=O)cc(Cl)[nH]1, NCc1ccccc1",,zinc;zinc,{'uspto': 422},"{'expansion_calls': 319, 'reactants_generations': 3498, 'iterations': 100}",,,,,,,,,
O=C1C[C@H](O)[C@@H](CO)O1,96.10593939,0,0,3317,13,49,1885,0,0.71339931,FALSE,8,4,3,"O=C(O)c1ccccc1, O=S(Cl)Cl, BrCc1ccccc1",CC(C)(C)[Si](C)(C)O[C@H]1CC(=O)O[C@@H]1CO,zinc;zinc;zinc;Not in stock,{'uspto': 3316},"{'expansion_calls': 1438, 'reactants_generations': 13615, 'iterations': 100}",,,,,,,,,
BrC1=NOC2CC3CCC(N3)C12,45.67274928,0,0,523,13,9,117,0,0.831266768,FALSE,12,8,7,"O=C(Cl)Cl, OCC1c2ccccc2-c2ccccc21, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(Cl)OCc1ccccc1, OCc1ccccc1, CC(=O)OC(C)=O",O=C(O)N1C2CCC1[C@@H](O)C1ON=C(Br)C12,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 522},"{'expansion_calls': 481, 'reactants_generations': 9659, 'iterations': 100}",,,,,,,,,
CCN1CCC(Oc2ccc(C3=NNC(=O)C4CC34)cc2)CC1,77.60668397,31.178689,38,1571,13,25,381,4,0.952371294,TRUE,7,5,5,"CC(=O)O, OC1CCN(Cc2ccccc2)CC1, CCOC(=O)C=[N+]=[N-], C=CC(=O)c1ccc(F)cc1, O=N[N+](=O)[O-]",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1570},"{'expansion_calls': 1234, 'reactants_generations': 9896, 'iterations': 100}",,,,,,,,,
Cc1c(Cl)cccc1NC(=O)C1Cc2ccccc2CN1C(=O)c1ccccc1,59.80329537,0,0,1364,13,16,142,0,0.844568076,FALSE,10,9,8,"Cc1c(N)cccc1Cl, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CCCN, COC(=O)c1ccc(N=C=O)cc1, O=[N+]([O-])c1ccc2c(c1)CNC2, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CC(=O)O, O=C(Cl)OCc1ccccc1",COC(=O)C1Cc2ccccc2CN1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1363},"{'expansion_calls': 1222, 'reactants_generations': 5276, 'iterations': 100}",,,,,,,,,
Oc1occ2c1C(c1cccc(Br)c1)c1cc3c(cc1O2)OCO3,95.96872568,0,0,1944,13,22,926,0,0.712834643,FALSE,9,4,3,"O=C1CCC(=O)N1Br, CC(C)(C)[Si](C)(C)OCCl, OCc1ccccc1",COc1occ2c1C(c1ccccc1F)c1cc(F)c(F)c(F)c1O2,zinc;zinc;Not in stock;zinc,{'uspto': 1943},"{'expansion_calls': 1048, 'reactants_generations': 17365, 'iterations': 100}",,,,,,,,,
